ID,S1_Date,peak_date,precipitation
6639,2018-09-07,9/14/2018 3:49:00 PM,51.3839111328125
6646,2018-09-07,9/14/2018 3:51:00 PM,54.72309112548828
6648,2018-10-13,10/18/2018 8:15:00 PM,0.0
6649,2018-10-13,10/18/2018 8:15:00 PM,0.0
6651,2018-10-13,10/18/2018 8:15:00 PM,0.0
6654,2018-09-07,9/14/2018 3:55:00 PM,55.03114318847656
6655,2018-09-07,9/14/2018 3:55:00 PM,55.03114318847656
6656,2018-09-07,9/14/2018 3:49:00 PM,54.72309112548828
6657,2018-09-07,9/14/2018 3:56:00 PM,59.3606071472168
6658,2018-09-07,9/14/2018 4:07:00 PM,51.61199188232422
6660,2018-09-07,9/14/2018 4:07:00 PM,55.03114318847656
6663,2018-10-13,10/18/2018 8:15:00 PM,0.0
6665,,9/14/2018 10:23:00 AM,32.139888763427734
6666,,9/14/2018 10:22:00 AM,32.139888763427734
6669,2018-09-07,9/14/2018 10:23:00 AM,19.49711036682129
6670,,9/14/2018 10:22:00 AM,26.23809051513672
6671,,9/14/2018 4:00:00 AM,34.05595016479492
6673,,9/14/2018 4:00:00 AM,32.51785659790039
6674,2018-09-07,9/14/2018 10:23:00 AM,32.92997741699219
7216,2018-10-04,10/10/2018 6:45:00 PM,0.0
7217,2018-10-04,10/10/2018 6:45:00 PM,0.0
7218,2018-10-04,10/10/2018 7:33:00 PM,0.0
7219,2018-10-04,10/10/2018 7:33:00 PM,0.0
7220,2018-10-04,10/10/2018 7:55:00 PM,0.0
7221,2018-10-04,10/10/2018 7:55:00 PM,0.0
7222,2018-10-04,10/10/2018 7:54:00 PM,0.0
7223,2018-10-04,10/10/2018 7:54:00 PM,0.0
7224,2018-10-04,10/10/2018 8:47:00 PM,0.0
7225,2018-10-04,10/10/2018 8:47:00 PM,0.0
7226,2018-10-04,10/10/2018 5:38:00 PM,
7227,2018-10-04,10/10/2018 6:40:00 PM,0.0
7228,2018-10-04,10/10/2018 6:40:00 PM,0.0
7229,2018-10-04,10/10/2018 5:38:00 PM,
7230,2018-10-04,10/10/2018 8:14:00 PM,0.0
7231,2018-10-04,10/10/2018 8:14:00 PM,0.0
7232,2018-10-04,10/10/2018 6:40:00 PM,0.0
7233,2018-10-04,10/10/2018 5:38:00 PM,
7234,2018-10-04,10/10/2018 5:38:00 PM,
7235,2018-10-04,10/10/2018 5:38:00 PM,
7236,2018-10-04,10/10/2018 6:40:00 PM,0.0
7237,2018-10-04,10/10/2018 5:38:00 PM,
7238,2018-10-04,10/10/2018 5:38:00 PM,
7239,2018-10-04,10/10/2018 5:38:00 PM,
7240,2018-10-04,10/10/2018 5:38:00 PM,
7241,2018-10-04,10/10/2018 6:40:00 PM,0.0
7242,2018-10-04,10/10/2018 6:40:00 PM,0.0
7243,2018-10-04,10/10/2018 5:38:00 PM,0.0
7246,2018-10-04,10/10/2018 5:38:00 PM,0.0
7247,2018-10-04,10/10/2018 8:19:00 PM,0.0
7248,2018-10-04,10/10/2018 8:19:00 PM,0.0
7249,2018-10-04,10/10/2018 5:38:00 PM,0.0
7250,2018-10-04,10/10/2018 5:38:00 PM,0.0
7251,2018-10-04,10/10/2018 6:40:00 PM,0.0
7252,2018-10-04,10/10/2018 6:40:00 PM,0.0
7259,2018-10-04,10/10/2018 8:48:00 AM,0.0
7260,2018-10-04,10/10/2018 8:48:00 AM,0.0
7261,2018-10-04,10/10/2018 7:31:00 PM,0.0
7262,2018-10-04,10/10/2018 7:31:00 PM,0.0
7266,2018-10-04,10/10/2018 8:58:00 PM,0.0
7267,2018-10-04,10/10/2018 5:38:00 PM,
7268,2018-10-04,10/10/2018 5:38:00 PM,
7270,2018-10-04,10/10/2018 5:38:00 PM,
7271,2018-10-04,10/10/2018 5:38:00 PM,
7272,2018-10-04,10/10/2018 5:38:00 PM,
7277,2018-10-04,10/10/2018 5:38:00 PM,0.0
7278,2018-10-04,10/10/2018 5:38:00 PM,
7279,2018-10-04,10/10/2018 5:38:00 PM,0.0
7280,2018-10-04,10/10/2018 5:38:00 PM,0.0
7281,2018-10-04,10/10/2018 5:38:00 PM,0.0
7282,2018-10-04,10/10/2018 5:38:00 PM,
7283,2018-10-04,10/10/2018 5:38:00 PM,
7284,2018-10-04,10/10/2018 6:22:00 PM,0.0
7285,2018-10-04,10/10/2018 5:38:00 PM,0.0
7286,2018-10-04,10/10/2018 6:22:00 PM,0.0
7287,2018-10-04,10/10/2018 5:38:00 PM,
7288,2018-10-04,10/10/2018 5:38:00 PM,
7289,2018-10-04,10/10/2018 9:46:00 PM,0.0
7290,2018-10-04,10/10/2018 9:46:00 PM,0.0
7291,2018-10-04,10/10/2018 5:38:00 PM,0.0
7292,2018-10-04,10/10/2018 6:22:00 PM,0.0
7293,2018-10-04,10/10/2018 6:22:00 PM,0.0
7294,2018-10-04,10/10/2018 5:38:00 PM,0.0
7295,2018-10-04,10/10/2018 8:43:00 PM,0.0
7296,2018-10-04,10/10/2018 8:43:00 PM,0.0
7297,2018-10-04,10/10/2018 5:38:00 PM,0.0
7298,2018-10-04,10/10/2018 5:38:00 PM,0.0
7299,2018-10-04,10/10/2018 5:38:00 PM,0.0
7300,2018-10-04,10/10/2018 6:22:00 PM,
7301,2018-10-04,10/10/2018 5:38:00 PM,0.0
7303,2018-10-04,10/10/2018 6:22:00 PM,
7304,2018-10-04,10/10/2018 6:22:00 PM,10.642162322998047
7306,2018-10-04,10/10/2018 7:31:00 PM,0.0
7307,2018-10-04,10/10/2018 8:01:00 PM,6.413821697235107
7308,2018-10-04,10/10/2018 8:01:00 PM,6.413821697235107
7309,2018-10-04,10/10/2018 5:38:00 PM,0.0
7310,2018-10-04,10/10/2018 7:31:00 PM,0.0
7311,2018-10-04,10/10/2018 6:22:00 PM,
7312,2018-10-04,10/10/2018 6:22:00 PM,
7313,2018-10-04,10/10/2018 7:31:00 PM,0.0
7314,2018-10-04,10/10/2018 7:31:00 PM,0.0
7315,2018-10-04,10/10/2018 6:22:00 PM,
7316,2018-10-04,10/10/2018 7:31:00 PM,0.0
7317,2018-10-04,10/10/2018 7:31:00 PM,0.0
7318,2018-10-04,10/10/2018 7:31:00 PM,0.0
7319,2018-10-04,10/10/2018 5:38:00 PM,
7320,2018-10-04,10/10/2018 6:22:00 PM,
7321,2018-10-04,10/10/2018 5:38:00 PM,
7322,2018-10-04,10/10/2018 7:31:00 PM,0.0
7323,2018-10-04,10/10/2018 6:22:00 PM,0.0
7324,2018-10-04,10/10/2018 5:38:00 PM,
7325,2018-10-04,10/10/2018 5:38:00 PM,
7326,2018-10-04,10/10/2018 5:38:00 PM,
7327,2018-10-04,10/10/2018 7:31:00 PM,0.0
7328,2018-10-04,10/10/2018 6:22:00 PM,0.0
7329,2018-10-04,10/10/2018 7:31:00 PM,0.0
7330,2018-10-04,10/10/2018 7:31:00 PM,0.0
7331,2018-10-04,10/10/2018 5:38:00 PM,
7332,2018-10-04,10/10/2018 5:38:00 PM,
7333,2018-10-04,10/10/2018 5:38:00 PM,
7334,2018-10-04,10/10/2018 5:38:00 PM,
7335,2018-10-04,10/10/2018 5:38:00 PM,
7336,2018-10-04,10/10/2018 7:31:00 PM,0.0
7337,2018-10-04,10/10/2018 5:38:00 PM,
7338,2018-10-04,10/10/2018 8:27:00 PM,0.0
7340,2018-10-04,10/10/2018 8:27:00 PM,0.0
7341,2018-10-04,10/10/2018 7:31:00 PM,0.0
7342,2018-10-04,10/10/2018 7:31:00 PM,0.0
7346,2018-10-04,10/10/2018 8:48:00 AM,0.0
7347,2018-10-04,10/10/2018 8:48:00 AM,0.0
7348,2018-10-04,10/10/2018 5:38:00 PM,
7349,2018-10-04,10/10/2018 5:38:00 PM,0.0
7350,2018-10-04,10/10/2018 8:20:00 PM,0.0
7351,2018-10-04,10/10/2018 8:20:00 PM,0.0
7352,2018-10-04,10/10/2018 7:57:00 PM,0.0
7353,2018-10-04,10/10/2018 5:38:00 PM,0.0
7354,2018-10-04,10/10/2018 7:31:00 PM,0.0
7355,2018-10-04,10/10/2018 7:57:00 PM,0.0
7358,2018-10-04,10/10/2018 7:31:00 PM,0.0
7359,2018-10-04,10/10/2018 7:31:00 PM,0.0
7360,2018-10-04,10/10/2018 5:38:00 PM,
7361,2018-10-04,10/10/2018 7:31:00 PM,0.0
7362,2018-10-04,10/10/2018 7:31:00 PM,0.0
7363,2018-10-04,10/10/2018 7:31:00 PM,0.0
7364,2018-10-04,10/10/2018 7:31:00 PM,0.0
7365,2018-10-04,10/10/2018 7:31:00 PM,0.0
7366,2018-10-04,10/10/2018 7:31:00 PM,0.0
7367,2018-10-04,10/10/2018 8:48:00 AM,0.0
7368,2018-10-04,10/10/2018 8:48:00 AM,0.0
7369,2018-10-04,10/10/2018 7:31:00 PM,0.0
7370,2018-10-04,10/10/2018 7:31:00 PM,0.0
7371,2018-10-04,10/10/2018 8:48:00 AM,0.0
7372,2018-10-04,10/10/2018 8:48:00 AM,0.0
7373,2018-10-04,10/10/2018 7:31:00 PM,0.0
7374,2018-10-04,10/10/2018 7:31:00 PM,0.0
7375,2018-10-04,10/10/2018 7:31:00 PM,0.0
7376,2018-10-04,10/10/2018 7:31:00 PM,0.0
7377,2018-10-04,10/10/2018 7:31:00 PM,0.0
7378,2018-10-04,10/10/2018 6:40:00 PM,0.0
7379,2018-10-04,10/10/2018 6:40:00 PM,0.0
7380,2018-10-04,10/10/2018 6:40:00 PM,0.0
7386,2018-10-04,10/10/2018 5:38:00 PM,
7388,2018-10-04,10/10/2018 6:40:00 PM,0.0
7390,2018-10-04,10/10/2018 6:40:00 PM,0.0
7394,2018-10-04,10/10/2018 6:40:00 PM,
7398,2018-10-04,10/10/2018 6:40:00 PM,
7402,2018-10-04,10/10/2018 6:22:00 PM,
7403,2018-10-04,10/10/2018 6:22:00 PM,
7404,2018-10-04,10/10/2018 6:22:00 PM,
7405,2018-10-04,10/10/2018 6:40:00 PM,0.0
7406,2018-10-04,10/10/2018 6:40:00 PM,0.0
7407,2018-10-04,10/10/2018 6:22:00 PM,
7410,2018-10-04,10/10/2018 6:22:00 PM,0.0
7411,2018-10-04,10/10/2018 7:31:00 PM,0.0
7412,2018-10-04,10/10/2018 6:22:00 PM,0.0
7413,2018-10-04,10/10/2018 6:40:00 PM,0.0
7414,2018-10-04,10/10/2018 6:40:00 PM,0.0
7415,2018-10-04,10/10/2018 7:31:00 PM,0.0
7416,2018-10-04,10/10/2018 6:22:00 PM,0.0
7417,2018-10-04,10/10/2018 7:31:00 PM,0.0
7418,2018-10-04,10/10/2018 6:22:00 PM,0.0
7419,2018-10-04,10/10/2018 6:22:00 PM,0.0
7420,2018-10-04,10/10/2018 6:22:00 PM,0.0
7421,2018-10-04,10/10/2018 6:22:00 PM,0.0
7422,2018-10-04,10/10/2018 6:40:00 PM,
7423,2018-10-04,10/10/2018 6:22:00 PM,0.0
7424,2018-10-04,10/10/2018 6:40:00 PM,
7425,2018-10-04,10/10/2018 6:22:00 PM,0.0
7426,2018-10-04,10/10/2018 6:40:00 PM,
7427,2018-10-04,10/10/2018 6:40:00 PM,
7428,2018-10-04,10/10/2018 7:31:00 PM,0.0
7431,2018-10-04,10/10/2018 6:40:00 PM,
7433,2018-10-04,10/10/2018 6:40:00 PM,
7435,2018-10-04,10/10/2018 6:40:00 PM,
7437,2018-10-04,10/10/2018 6:40:00 PM,0.0
7438,2018-10-04,10/10/2018 6:40:00 PM,0.0
7439,2018-10-04,10/10/2018 6:40:00 PM,0.0
7440,2018-10-04,10/10/2018 6:40:00 PM,0.0
7441,2018-10-04,10/10/2018 7:31:00 PM,0.0
7442,2018-10-04,10/10/2018 6:40:00 PM,0.0
7443,2018-10-04,10/10/2018 6:40:00 PM,0.0
7444,2018-10-04,10/10/2018 6:40:00 PM,0.0
7446,2018-10-04,10/10/2018 6:40:00 PM,0.0
7447,2018-10-04,10/10/2018 7:31:00 PM,0.0
7448,2018-10-04,10/10/2018 6:40:00 PM,0.0
7449,2018-10-04,10/10/2018 6:40:00 PM,0.0
7451,2018-10-04,10/10/2018 5:38:00 PM,
7453,2018-10-04,10/10/2018 6:40:00 PM,0.0
7454,2018-10-04,10/10/2018 8:19:00 PM,0.0
7455,2018-10-04,10/10/2018 8:19:00 PM,0.0
7457,2018-10-04,10/10/2018 5:38:00 PM,
7458,2018-10-04,10/10/2018 6:40:00 PM,0.0
7460,2018-10-04,10/10/2018 7:31:00 PM,0.0
7461,2018-10-04,10/10/2018 7:31:00 PM,0.0
7462,2018-10-04,10/10/2018 7:31:00 PM,0.0
7463,2018-10-04,10/10/2018 6:22:00 PM,
7464,2018-10-04,10/10/2018 7:31:00 PM,0.0
7465,2018-10-04,10/10/2018 6:22:00 PM,
7466,2018-10-04,10/10/2018 7:31:00 PM,0.0
7467,2018-10-04,10/10/2018 7:31:00 PM,0.0
7468,2018-10-04,10/10/2018 6:40:00 PM,0.0
7469,2018-10-04,10/10/2018 6:40:00 PM,0.0
7470,2018-10-04,10/10/2018 7:31:00 PM,0.0
7471,2018-10-04,10/10/2018 7:31:00 PM,0.0
7472,2018-10-04,10/10/2018 7:31:00 PM,0.0
7473,2018-10-04,10/10/2018 7:31:00 PM,0.0
7474,2018-10-04,10/10/2018 7:31:00 PM,0.0
7475,2018-10-04,10/10/2018 7:31:00 PM,0.0
7476,2018-10-04,10/10/2018 8:48:00 AM,0.0
7477,2018-10-04,10/10/2018 5:38:00 PM,
7478,2018-10-04,10/10/2018 5:38:00 PM,
7479,2018-10-04,10/10/2018 5:38:00 PM,0.0
7480,2018-10-04,10/10/2018 5:38:00 PM,0.0
7481,2018-10-04,10/10/2018 5:38:00 PM,0.0
7482,2018-10-04,10/10/2018 5:38:00 PM,0.0
7483,2018-10-04,10/10/2018 5:38:00 PM,0.0
7484,2018-10-04,10/10/2018 5:38:00 PM,0.0
7486,2018-10-04,10/10/2018 8:48:00 AM,0.0
7487,2018-10-04,10/10/2018 5:38:00 PM,0.0
7488,2018-10-04,10/10/2018 5:38:00 PM,0.0
7511,2018-10-04,10/10/2018 6:40:00 PM,0.0
7513,2018-10-04,10/10/2018 5:38:00 PM,0.0
7514,2018-10-04,10/10/2018 5:38:00 PM,0.0
7516,2018-10-04,10/10/2018 5:38:00 PM,0.0
7517,2018-10-04,10/10/2018 5:38:00 PM,0.0
7518,2018-10-04,10/10/2018 5:38:00 PM,0.0
7521,2018-10-04,10/10/2018 5:38:00 PM,0.0
7522,2018-10-04,10/10/2018 5:38:00 PM,0.0
7525,2018-10-04,10/10/2018 5:38:00 PM,0.0
7526,2018-10-04,10/10/2018 5:38:00 PM,0.0
7527,2018-10-04,10/10/2018 5:38:00 PM,0.0
7528,2018-10-04,10/10/2018 5:38:00 PM,0.0
7529,2018-10-04,10/10/2018 8:48:00 AM,0.0
7532,2018-10-04,10/10/2018 7:31:00 PM,0.0
7533,2018-10-04,10/10/2018 8:48:00 AM,0.0
7545,2018-10-04,10/10/2018 5:38:00 PM,0.0
7546,2018-10-04,10/10/2018 5:38:00 PM,0.0
7547,2018-10-04,10/10/2018 5:38:00 PM,0.0
7548,2018-10-04,10/10/2018 5:38:00 PM,0.0
7549,2018-10-04,10/10/2018 5:38:00 PM,
7550,2018-10-04,10/10/2018 5:38:00 PM,
7552,2018-10-04,10/10/2018 5:38:00 PM,0.0
7553,2018-10-04,10/10/2018 5:38:00 PM,0.0
7554,2018-10-04,10/10/2018 5:38:00 PM,0.0
7555,2018-10-04,10/10/2018 5:38:00 PM,0.0
7556,2018-10-04,10/10/2018 5:38:00 PM,0.0
7557,2018-10-04,10/10/2018 5:38:00 PM,0.0
7558,2018-10-04,10/10/2018 5:38:00 PM,0.0
7559,2018-10-04,10/10/2018 5:38:00 PM,0.0
7560,2018-10-04,10/10/2018 5:38:00 PM,0.0
7561,2018-10-04,10/10/2018 5:38:00 PM,0.0
7594,2018-10-04,10/10/2018 7:31:00 PM,0.0
7597,2018-10-04,10/10/2018 7:31:00 PM,0.0
7599,2018-10-04,10/10/2018 7:31:00 PM,0.0
7601,2018-10-04,10/10/2018 7:31:00 PM,0.0
7603,2018-10-04,10/10/2018 7:31:00 PM,0.0
7605,2018-10-04,10/10/2018 7:31:00 PM,0.0
7610,2018-10-04,10/10/2018 7:31:00 PM,0.0
7611,2018-10-04,10/10/2018 7:31:00 PM,0.0
7612,2018-10-04,10/10/2018 7:31:00 PM,0.0
7613,2018-10-04,10/10/2018 6:40:00 PM,0.0
7614,2018-10-04,10/10/2018 6:40:00 PM,0.0
7615,2018-10-04,10/10/2018 7:31:00 PM,0.0
