ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2
2732,10/11/2016 4:00:00 PM,2016,9.1809,8.832467405156358,6.587589452014509,0.8109,0.6048,17.375455650060754,17.391304347826086
2733,10/11/2016 4:00:00 PM,2016,9.1809,8.812861484168218,8.55798451132242,0.8091,0.7857,16.906474820143885,0.0
2734,10/11/2016 4:00:00 PM,2016,9.1809,6.911087148318792,0.4313302617390452,0.6345,0.0396,13.80952380952381,0.0
2735,10/11/2016 4:00:00 PM,2016,9.1809,7.8031565532790905,0.470542103715322,0.7164,0.0432,0.0,29.41176470588235
2736,10/11/2016 4:00:00 PM,2016,9.1809,10.087246348397215,5.793549651994902,0.9261,0.5319,19.48051948051948,35.13513513513514
2737,10/12/2016 4:00:00 PM,2016,9.1809,12.79286344476032,2.7938437408097245,1.1745,0.2565,24.526600541027953,0.0
2738,10/11/2016 4:00:00 PM,2016,9.1809,10.03823154592687,5.793549651994902,0.9216,0.5319,21.22222222222222,35.13513513513514
2739,10/12/2016 4:00:00 PM,2016,9.1809,12.851681207724733,2.872267424762278,1.1799,0.2637,24.575513851653263,0.0
2740,10/12/2016 4:00:00 PM,2016,9.1809,12.920301931183218,3.019311832173316,1.1862,0.2772,24.73404255319149,40.625
2741,10/12/2016 4:00:00 PM,2016,9.1809,12.77325752377218,2.950691108714832,1.1727,0.2709,24.218051831992852,0.0
2742,10/11/2016 4:00:00 PM,2016,9.1809,5.244583864327026,0.19605920988138417,0.4815,0.018,10.882956878850102,0.0
2743,10/11/2016 4:00:00 PM,2016,9.1809,5.33281050877365,0.19605920988138417,0.4896,0.018,10.931174089068826,0.0
2744,10/12/2016 4:00:00 PM,2016,9.1809,8.254092736006275,11.253798647191452,0.7578,1.0332,15.973377703826955,0.0
2745,10/12/2016 4:00:00 PM,2016,9.1809,8.165866091559652,11.175374963238898,0.7497,1.026,14.285714285714286,0.0
2748,10/12/2016 4:00:00 PM,2016,9.1809,4.381923340848937,0.08822664444662288,0.4023,0.0081,9.668508287292818,0.0
2749,10/12/2016 4:00:00 PM,2016,9.1809,4.372120380354867,0.08822664444662288,0.4014,0.0081,0.0,0.0
2750,10/12/2016 4:00:00 PM,2016,9.1809,4.6171943927065975,0.019605920988138417,0.4239,0.0018,9.002433090024331,0.0
2751,10/12/2016 4:00:00 PM,2016,9.1809,4.607391432212528,0.019605920988138417,0.423,0.0018,9.443099273607748,0.0
2752,10/12/2016 4:00:00 PM,2016,9.1809,7.342417410057838,0.029408881482207626,0.6741,0.0027,0.0,0.0
2753,10/12/2016 4:00:00 PM,2016,9.1809,6.548377610038232,0.8822664444662289,0.6012,0.081,18.57379767827529,0.0
2754,10/12/2016 4:00:00 PM,2016,9.1809,9.332418390353887,3.3918243309479466,0.8568,0.3114,26.403823178016726,0.0
2755,10/12/2016 4:00:00 PM,2016,9.1809,8.410940103911381,3.3232036074894618,0.7722,0.3051,23.766233766233768,0.0
2756,10/12/2016 4:00:00 PM,2016,9.1809,9.606901284187824,2.862464464268209,0.882,0.2628,0.0,11.11111111111111
2757,10/10/2016 4:00:00 PM,2016,9.1809,11.724340750906775,6.6464072149789235,1.0764,0.6102,28.988149498632634,0.0
2758,10/10/2016 4:00:00 PM,2016,9.1809,11.724340750906775,6.6464072149789235,1.0764,0.6102,28.988149498632634,0.0
2759,10/10/2016 4:00:00 PM,2016,9.1809,11.724340750906775,6.6464072149789235,1.0764,0.6102,28.988149498632634,0.0
2760,10/10/2016 4:00:00 PM,2016,9.1809,11.841976276835604,6.1954710322517395,1.0872,0.5688,28.636779505946937,0.0
2761,10/10/2016 4:00:00 PM,2016,9.1809,12.185079894128027,6.626801293990785,1.1187,0.6084,29.456706281833615,0.0
2762,10/10/2016 4:00:00 PM,2016,9.1809,5.979805901382218,0.09802960494069209,0.549,0.009,15.22248243559719,0.0
2763,10/10/2016 4:00:00 PM,2016,9.1809,5.979805901382218,0.09802960494069209,0.549,0.009,15.22248243559719,0.0
2764,10/10/2016 4:00:00 PM,2016,9.1809,5.489657876678757,0.09802960494069209,0.504,0.009,14.0625,0.0
2765,10/12/2016 4:00:00 PM,2016,9.1809,5.548475639643172,0.09802960494069209,0.5094,0.009,10.99476439790576,0.0
2766,10/12/2016 4:00:00 PM,2016,9.1809,5.489657876678757,0.09802960494069209,0.504,0.009,10.962566844919786,0.0
2767,10/12/2016 4:00:00 PM,2016,9.1809,5.519066758160965,0.09802960494069209,0.5067,0.009,10.846560846560847,0.0
2768,10/12/2016 4:00:00 PM,2016,9.1809,5.871973335947456,0.1176355259288305,0.5391,0.0108,12.776412776412776,0.0
2769,10/12/2016 4:00:30 PM,2016,9.1809,5.881776296441525,0.1176355259288305,0.54,0.0108,13.043478260869565,0.0
2770,10/12/2016 4:00:00 PM,2016,9.1809,5.881776296441525,0.1176355259288305,0.54,0.0108,12.895377128953772,0.0
2771,10/12/2016 4:00:00 PM,2016,9.1809,5.5680815606313105,0.09802960494069209,0.5112,0.009,11.168831168831169,0.0
2772,10/12/2016 4:00:00 PM,2016,9.1809,5.499460837172826,0.09802960494069209,0.5049,0.009,10.666666666666666,0.0
2773,10/12/2016 4:00:00 PM,2016,9.1809,5.881776296441525,0.1176355259288305,0.54,0.0108,12.895377128953772,0.0
2774,10/12/2016 4:00:00 PM,2016,9.1809,5.519066758160965,0.09802960494069209,0.5067,0.009,10.846560846560847,0.0
2775,10/12/2016 4:00:00 PM,2016,9.1809,5.499460837172826,0.09802960494069209,0.5049,0.009,10.666666666666666,0.0
2776,10/12/2016 4:00:00 PM,2016,9.1809,5.381825311243996,0.039211841976276834,0.4941,0.0036,0.0,0.0
