file_id,year,dem_min,dem_max,dem_mean,dem_iqr,projection
8065,1m.tif,-0.32049453,4.7076955,2.6808631,2.100502133369446,EPSG:4326
6432,1m.tif,57.21081,58.92999,58.071415,0.27573680877685547,EPSG:4326
7437,1m.tif,-0.86716014,5.0477633,1.0675607,3.0591560006141663,EPSG:4326
7527,1m.tif,-0.86716014,6.574718,1.5561714,2.1267175674438477,EPSG:4326
6593,1m.tif,56.755123,60.857994,59.26601,0.3820228576660156,EPSG:4326
5496,1m.tif,-1.5,1.7014391,0.21921733,0.48195165395736694,EPSG:4326
2751,1m.tif,36.557323,39.494404,37.47508,1.0069770812988281,EPSG:4326
7555,1m.tif,0.35932097,4.9000583,2.2287297,0.9328387975692749,EPSG:4326
3721,1m.tif,55.58327,59.195873,58.13295,0.3834991455078125,EPSG:4326
7628,1m.tif,-1.0204601,3.6864398,1.7255023,1.3896784782409668,EPSG:4326
6533,1m.tif,3.2926733,16.596447,10.440647,3.523348808288574,EPSG:4326
7355,1m.tif,-0.6644601,1.9620597,0.3778545,1.1146750301122665,EPSG:4326
7223,1m.tif,-0.4571601,2.9952946,0.72528744,0.6742567420005798,EPSG:4326
5799,1m.tif,-1.225,3.40169,1.0073401,3.5130757093429565,EPSG:4326
2725,1m.tif,15.862283,23.390278,17.7329,2.6871204376220703,EPSG:4326
7240,1m.tif,-0.86716014,4.415637,1.0242245,2.425833210349083,EPSG:4326
5940,1m.tif,25.81961,74.08566,35.27839,5.8224029541015625,EPSG:4326
3572,1m.tif,26.069807,27.127361,26.493322,0.1972332000732422,EPSG:4326
6511,1m.tif,3.582907e-39,4.2323003,1.3069,2.40377140045166,EPSG:4326
3950,1m.tif,99.332,106.066,103.182,2.2450027465820312,EPSG:4326
7216,1m.tif,-0.60956013,6.925494,0.24958289,1.32450532913208,EPSG:4326
6165,1m.tif,8.063829,10.978467,9.551667,0.6603431701660156,EPSG:4326
2791,1m.tif,5.009953,12.729727,7.292731,3.153043270111084,EPSG:4326
5384,1m.tif,-1.5,0.35111272,-0.8648316,1.5125355729833245,EPSG:4326
7377,1m.tif,-0.86716014,3.5378675,1.5483794,1.737037718296051,EPSG:4326
15108,1m.tif,186.42882,188.38326,187.3588,0.4768218994140625,EPSG:4326
15101,1m.tif,185.92027,188.85884,187.12515,0.667633056640625,EPSG:4326
6254,1m.tif,0.0,6.5613046,2.2585092,4.152100563049316,EPSG:4326
7325,1m.tif,-0.86716014,11.232478,1.3199961,3.2660661339759827,EPSG:4326
7473,1m.tif,-1.0204601,2.7452226,0.59519374,2.7378928661346436,EPSG:4326
7218,1m.tif,-1.1186601,2.1135519,0.37659717,2.0937851667404175,EPSG:4326
7560,1m.tif,-0.86716014,3.6884751,1.1793262,1.491099774837494,EPSG:4326
3586,1m.tif,17.51,27.957415,25.738691,3.2902393341064453,EPSG:4326
7217,1m.tif,-0.60956013,6.925494,0.24958289,1.32450532913208,EPSG:4326
14948,1m.tif,185.25223,195.27238,193.2359,0.77105712890625,EPSG:4326
7638,1m.tif,-0.86716014,3.8418846,1.5726596,2.5257319062948227,EPSG:4326
7376,1m.tif,-0.86716014,3.5378675,1.514203,1.7513691186904907,EPSG:4326
7669,1m.tif,-1.0655601,2.1994917,0.09565885,2.194528102874756,EPSG:4326
7329,1m.tif,-1.0204601,2.6477523,0.938,0.8579952716827393,EPSG:4326
7370,1m.tif,-1.0204601,2.077179,1.0655713,0.4586630314588547,EPSG:4326
4497,1m.tif,20.61,29.959978,25.443552,4.314065933227539,EPSG:4326
6261,1m.tif,54.502346,58.85606,57.02706,1.8632431030273438,EPSG:4326
6332,1m.tif,54.403973,58.04565,55.815273,1.4524459838867188,EPSG:4326
4862,1m.tif,64.63,69.963,68.14538,0.73699951171875,EPSG:4326
5856,1m.tif,4.7006426,11.393032,7.8394628,2.157381534576416,EPSG:4326
7404,1m.tif,-0.86716014,2.1157553,0.8908686,0.7597403526306152,EPSG:4326
2704,1m.tif,29.20921,35.66369,30.002571,0.25893497467041016,EPSG:4326
7659,1m.tif,-0.86716014,3.4556553,0.82884026,2.8611339926719666,EPSG:4326
6651,1m.tif,71.23752,107.423904,83.820755,15.413877487182617,EPSG:4326
3699,1m.tif,75.466,90.19599,84.09246,7.840261459350586,EPSG:4326
8077,1m.tif,-0.19238491,2.8524768,0.6564946,0.3392992317676544,EPSG:4326
3951,1m.tif,93.325,99.412,95.92867,0.6240005493164062,EPSG:4326
6107,1m.tif,54.328083,60.0181,57.117928,1.4694976806640625,EPSG:4326
4216,1m.tif,59.53801,75.30699,66.414825,6.659024238586426,EPSG:4326
7338,1m.tif,-0.98386014,4.48442,0.24127424,2.3305609226226807,EPSG:4326
4359,1m.tif,7.1080003,16.099405,12.993218,1.5234260559082031,EPSG:4326
6240,1m.tif,62.926235,70.26574,66.66058,3.5806655883789062,EPSG:4326
6245,1m.tif,45.381855,54.864437,47.059517,0.31659698486328125,EPSG:4326
4863,1m.tif,64.78,73.952,69.4643,3.5810089111328125,EPSG:4326
5468,1m.tif,-1.2606201,2.2753787,0.19320455,1.2887395024299622,EPSG:4326
6161,1m.tif,8.403335,12.276683,10.309688,1.6501970291137695,EPSG:4326
7461,1m.tif,-1.0204601,5.8518987,2.2465048,0.5173742771148682,EPSG:4326
6138,1m.tif,48.126125,52.84723,50.136223,0.6935920715332031,EPSG:4326
6375,1m.tif,0.0,8.8335495,2.8943627,7.143001556396484,EPSG:4326
7546,1m.tif,-0.86716014,4.8368783,2.220804,1.178871989250183,EPSG:4326
6159,1m.tif,2.527981,8.401746,4.640073,2.559288263320923,EPSG:4326
8086,1m.tif,-0.37,2.7967274,1.0305555,1.100812554359436,EPSG:4326
7451,1m.tif,-0.86716014,5.0791836,1.3453209,1.4105951189994812,EPSG:4326
7280,1m.tif,-0.86716014,6.4256315,2.4301713,5.325156986713409,EPSG:4326
7439,1m.tif,-0.86716014,2.8158417,0.3868808,2.5191808342933655,EPSG:4326
2782,1m.tif,3.8022504,6.6558647,5.5399685,0.50162672996521,EPSG:4326
793,1m.tif,277.35278,291.40335,280.9711,1.918243408203125,EPSG:4326
4325,1m.tif,18.377724,24.669676,19.97198,0.3545417785644531,EPSG:4326
3752,1m.tif,74.945,76.673996,75.73034,0.34600830078125,EPSG:4326
2872,1m.tif,36.63733,46.826687,38.611378,2.7823486328125,EPSG:4326
5346,1m.tif,-1.8751868,3.0176249,0.5475117,0.7952235043048859,EPSG:4326
2744,1m.tif,17.993301,22.932055,20.119705,3.3034725189208984,EPSG:4326
7525,1m.tif,-0.86716014,6.503398,1.9864317,1.4227689504623413,EPSG:4326
2849,1m.tif,3.8728092,6.743358,5.317334,0.4181175231933594,EPSG:4326
5464,1m.tif,-0.5,2.6214545,0.035212897,0.8760506808757782,EPSG:4326
7455,1m.tif,0.059939876,1.9646903,1.1001389,0.3935331106185913,EPSG:4326
4499,1m.tif,22.87,37.758007,27.003294,4.887998580932617,EPSG:4326
3766,1m.tif,42.3,55.579918,50.238937,2.9348955154418945,EPSG:4326
7656,1m.tif,-0.86716014,3.4556553,0.9612298,2.9576125741004944,EPSG:4326
6166,1m.tif,25.174925,28.96126,25.713043,0.19132423400878906,EPSG:4326
781,1m.tif,266.98,289.9622,271.17078,2.495635986328125,EPSG:4326
7626,1m.tif,-1.0204601,3.736166,0.6683626,2.843330502510071,EPSG:4326
