ID,dem_min,dem_max,dem_mean,dem_iqr,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2,pct_area_forest,area_km_forest,cai_forest,pct_area_shrubland,area_km_shrubland,cai_shrubland,pct_area_herbaceous,area_km_herbaceous,cai_herbaceous,pct_area_planted,area_km_planted,cai_planted,pct_area_wetlands,area_km_wetlands,cai_wetlands,precipitation,VV_Min,VV_Max,VV_Mean,VV_IQR,VV_SD,VH_Min,VH_Max,VH_Mean,VH_IQR,VH_SD,VH_VV_Ratio,height_above,soil_moisture,longitude,latitude,maxwind_kph_day,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,dewpoint_c,uv,gust_kph,feelslike_c,windchill_c,heatindex_c,chance_of_rain,chance_of_snow,vis_km,year,month_sin,day_sin,hour_sin
6386,-0.2351353,6.607405,1.4636542,3.050785630941391,9.1809,13.488873639839232,9.489265758258997,1.2384,0.8712,0,8.333333333333334,4.293696696402313,0.3942,25,5.656308205077933,0.5193,14.285714285714286,0.9116753259484364,0.0837,0,7.244387805117146,0.6651,0,18.900107832565435,1.7352,38.82352941,26.23809051513672,-22.19548,5.583102,-10.242394,4.345752716064453,3.0255601,-48.038662,0,-19.841387,12.60970973968506,7.778113,1.9371824,0,0.3805417716503143,-77.010462,35.514671,43.5,42.8,0.9510565162951536,1004,2,86,22.6,0,91.2,27.6,25.1,27.6,100,0,7,2018,-1,0.29936312297335804,0.49999999999999994
7252,-0.86716014,16.532253,3.941349,8.006217658519745,9.1809,14.057445348495246,6.773845701401823,1.2906,0.6219,0,0,6.224879913733948,0.5715,40,0.8822664444662289,0.081,0,9.597098323693755,0.8811,31.818181818181817,0.8332516419958828,0.0765,55.294117647058826,15.34163317321831,1.4085,72.42798353909465,0,-33.190845,1.1480201,-11.663188,4.654121398925781,3.3960767,-49.26516,0,-22.2107,15.006007194519045,9.116394,1.904342,0.5334,0.2243586927652359,-84.6011,29.8778,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-1
4862,62.646015,84.501724,74.44621,7.8752288818359375,9.1809,4.568179590236252,0.6469953926085679,0.4194,0.0594,8.035714285714286,0,3.117341437114008,0.2862,0,0.019605921,0.0018,0,0,0,0,87.14831879227528,8.001,82.51686711645644,2.205666111165572,0.2025,20.83333333333333,21.392454147338867,-24.42357,1.9728198,-10.707366,2.626002311706543,2.178303,-34.18174,0,-15.6835165,2.6463842391967773,2.4080067,1.4647409,0.41656000000000004,0.3603842556476593,-96.31662,29.77985,36.4,33.8,0.3090169943749474,1007,1.8,93,20.4,0,53.2,21.6,21.6,24.3,100,0,7,2017,-0.866025404,-0.394355855,-0.965925826
6254,-0.7620015,10.874154,1.9759895,5.621991753578186,9.1809,7.058131555729831,11.37143417312028,0.648,1.044,12.22222222222222,16.216216216216218,7.342417410057838,0.6741,8.108108108108109,6.420939123615332,0.5895,6.25,0.2058621703754534,0.0189,0,1.774335849426527,0.1629,45.65217391304348,26.54641701793941,2.4372,0,30.76007652282715,-22.01148,4.7085767,-9.960992,2.8274197578430176,2.4796886,-44.19322,0,-19.310818,9.992260456085203,5.488261,1.938644,0,0.3955149054527282,-77.160644,34.656424,65.1,59,0.9135454576426008,989,10.3,86,23.7,0,122.6,29.6,26.3,29.6,100,0,5,2018,-1,0.29936312297335804,-0.707106781
4498,13.91,56.344906,31.368044,15.10767650604248,9.1809,14.86128810900892,2.8820703852563474,1.3644,0.2646,21.18794326241135,0,34.39858837368885,3.1581,56.640625,3.636898343299676,0.3339,11.11111111111111,0.4411332222331144,0.0405,0,19.253014410351927,1.7676,0,11.538084501519458,1.0593,47.36842105263158,38.62990188598633,-34.35141,18.195667,-10.027803,4.420319080352783,4.5043263,-40.80753,0,-15.281244,4.248337745666504,4.3033524,1.5238875,0,0.3826137185096741,-94.8819,30.55911,26.6,23.4,-0.121869343,1006,6.4,96,20.7,0,50.3,21.3,21.3,24.2,100,0,10,2017,-0.866025404,-0.20129852,-0.965925826
3264,0.24341117,16.463953,13.062953,1.736687183380127,9.1809,3.372218409959808,0.1862562493873149,0.3096,0.0171,0,0,17.19439270659739,1.5786,8.571428571428571,8.214880894029996,0.7542,0,0,0,0,67.71885109,6.2172,0,1.2351730222527204,0.1134,28.571428571428573,0,-21.19655,0,-9.27247,2.4044923782348637,2.0560005,-27.262,0,-14.439287,2.4039885997772217,2.2099257,1.5572212,0.12192,0.4663617610931396,-96.60468,28.89838,36.5,36,0.017452406,1005,2.6,88,20.6,0,56.6,25,22.8,25,100,0,10,2017,-0.866025404,-0.394355855,-1
4870,45.260223,55.296806,51.2963,2.4307632446289062,9.1809,3.2937947260072544,0.039211842,0.3024,0.0036,0,0,0.1470444074110381,0.0135,0,0,0,0,0,0,0,86.07979609842172,7.9029,87.86540483701367,7.979609842172336,0.7326,60.66350710900474,17.62656021118164,-23.58116,4.5890436,-11.539066,3.652489662,2.9498622,-41.13886,0,-16.891317,4.082770109176636,3.8960397,1.4638375,0.57404,0.3790610134601593,-96.24536,29.65916,38.5,36.4,0.224951054,1006,4.8,91,20.5,0,54.9,24.6,22.1,24.6,100,0,7,2017,-0.866025404,-0.394355855,-0.965925826
3487,26.259409,45.132214,29.38312,1.0486946105957031,9.1809,10.88128614841682,10.959709832369375,0.999,1.0062,14.651639344262296,46.76258992805755,5.440643074208411,0.4995,0,0.00980296,0.0009,0,0.029408881,0.0027,0,68.63052641897853,6.3009,0,1.9605920988138417,0.18,0,20.82304573059082,-23.021637,12.98327,-9.366435,3.074819564819336,3.0767536,-39.549488,4.680953,-15.117274,3.2930922508239746,3.4321668,1.6139838,0,0.5318930745124817,-96.06067,29.29168,39.3,38.5,0.1736481776669303,1005,11.7,92,21,0,63.9,24.7,22.3,24.7,100,0,5,2017,-0.866025404,-0.394355855,-0.965925826
7431,-0.86716014,12.176866,4.040551,9.187114536762238,9.1809,5.175963140868543,0.4019213802568375,0.4752,0.0369,13.4765625,0,12.64581903734928,1.161,0,0.4411332222331144,0.0405,0,5.411234192726203,0.4968,71.16788321167883,0.1274384864228997,0.0117,0,27.065973924125085,2.4849,68.48739496,0,-28.709276,1.761807,-11.1410265,3.636974334716797,2.6257234,-50.018745,0,-22.130068,14.54621696472168,8.774329,1.986358,0.249936,0.1660701185464859,-84.51139,29.91639,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-1
7361,-1.0204601,9.780725,1.8816828,2.934797629714012,9.1809,2.617390451916479,0,0.2403,0,7.4766355140186915,0,10.28330556,0.9441,44.82758620689656,0.058817763,0.0054,0,0,0,0,0,0,0,73.63003627095382,6.7599,80.16946632971607,0,-32.427124,0,-10.565845,2.914116382598877,2.6359708,-48.412407,0,-17.643148,4.505876064300537,5.3530455,1.6698285,1.664208,0.2958588004112243,-84.3645779,30.070572,51.2,19.3,0.9396926207859084,1008,0.6,90,23.6,0,45.4,28.3,25.3,28.3,100,0,7,2018,-0.866025404,0.8978045395707416,-0.965925826
6670,-1.2192024,11.884124,1.4594858,2.316359892487526,9.1809,22.007646309185372,20.94892658,2.0205,1.9233,26.871841984382176,0,2.5781786099402018,0.2367,0,1.6763062444858348,0.1539,0,0.2548769728457994,0.0234,0,1.8527595333790805,0.1701,37.362637362637365,12.76345456327811,1.1718,35.483870967741936,26.23809051513672,-21.976526,18.363148,-10.028256,5.016246318817139,3.4320815,-48.53247,0,-19.482744,12.264159202575684,7.667194,1.9427848,0.250952,0.3805417716503143,-77.038183,35.534641,43.5,42.8,0.9510565162951536,1004,2,86,22.6,0,91.2,27.6,25.1,27.6,100,0,7,2018,-1,0.29936312297335804,0.49999999999999994
7692,-0.86716014,4.640627,0.27487814,1.1928405612707138,9.1809,1.2743848642289972,0,0.117,0,0,0,8.93049701,0.8199,44.08602150537634,0.7058131555729831,0.0648,0,0.019605921,0.0018,0,0,0,0,23.468287422801687,2.1546,0,0,-25.17576,11.757533,-11.031033,3.3005776405334477,2.5970128,-49.32006,0,-25.16605,8.657763957977295,7.277067,2.2813866,0.551688,0.2958588004112243,-84.340683,29.946957,74.6,39.7,0.8660254037844387,1009,0.6,80,24,0,56.3,31.7,27.7,31.7,100,0,3,2018,-0.866025404,0.8978045395707416,-0.965925826
5493,-1.255,6.768174,0.5107523,2.903624415397644,9.1809,22.066464072149788,32.653661405744536,2.0259,2.9979,30.79646017699115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312812469365748,0.0855,31.25,40.36495971679688,-21.984962,16.49224,-10.406693,5.019292831420898,4.0588813,-46.853695,0,-20.80179,9.325217247009276,5.9538207,1.9988856,0.09144,0.4215502738952636,-81.731788,25.935389,88,42.5,0.7771459614569708,1002,2.2,76,23,0,67.1,28.9,26,28.9,100,0,10,2017,-1,0.8978045395707416,-0.5
7463,-0.86716014,8.659225,1.7440021,4.290864288806915,9.1809,11.322419370649936,11.567493383001668,1.0395,1.062,13.84909264565425,0,1.137143417312028,0.1044,0,0,0,0,0.058817763,0.0054,0,0.6175865111263602,0.0567,22.80701754385965,19.253014410351927,1.7676,0,0,-26.674665,9.99086,-11.262277,4.151572227478027,2.9577088,-50.305565,0,-23.44565,15.646212577819824,9.02476,2.081786,0.490728,0.2572566568851471,-84.89856,29.73931,78.4,29.9,0.913545458,1006,1.8,86,24,0,58.2,30,26.5,30,100,0,10,2018,-0.866025404,0.8978045395707416,-1
7262,-1.0204601,5.577719,0.58968997,1.4977831840515137,9.1809,8.342319380452896,7.499264777962946,0.7659,0.6885,0,33.529411764705884,6.048426624840702,0.5553,18.75,1.4802470346044505,0.1359,0,0.3038917753161455,0.0279,0,0.1960592098813841,0.018,0,21.262621311636117,1.9521,28.571428571428573,0,-28.995245,1.769279,-11.996317,3.646651268005371,2.7381153,-50.939587,0,-24.215826,14.41464614868164,8.881315,2.018605,1.0963656000000002,0.2958588004112243,-84.383625,29.977355,51.2,19.3,0.9396926207859084,1008,0.6,90,23.6,0,45.4,28.3,25.3,28.3,100,0,7,2018,-0.866025404,0.8978045395707416,-0.965925826
2500,13.63609,23.092634,14.933547,1.3843631744384766,9.1809,9.842172336045486,5.793549651994902,0.9036,0.5319,0,35.13513513513514,1.1175374963238898,0.1026,0,0.5979805901382218,0.0549,0,6.489559847073817,0.5958,11.11111111111111,1.509655916086658,0.1386,30,69.92451720419567,6.4197,51.401869158878505,0,-31.189531,21.923994,-10.843233,4.237772941589356,4.7538257,-42.242058,0,-16.27939,4.545881271362305,4.3660994,1.501341,1.130808,0.3218900859355926,-79.1417,34.2267,18.4,10.8,0.7986355100472928,1027,0,92,8.9,0,19.1,8.6,8.6,10.1,0,0,10,2016,-0.866025404,0.7907757369376989,-0.866025404
3489,24.543383,31.738083,29.41513,0.8453621864318848,9.1809,5.519066758160965,4.695618076659152,0.5067,0.4311,30.8411215,0,10.979315753357517,1.008,0,0.039211842,0.0036,0,0,0,0,64.00352906577787,5.8761,68.29268292682927,12.79286344476032,1.1745,66.49916247906198,18.613962173461918,-21.518238,6.1860228,-9.288206,2.8099565505981445,2.3634133,-28.38889,0,-14.488738,2.833956718444824,2.707558,1.5599071,0,0.5128329396247864,-96.15856,29.25333,39.3,38.5,0.1736481776669303,1005,11.7,92,21,0,63.9,24.7,22.3,24.7,100,0,5,2017,-0.866025404,-0.394355855,-0.965925826
782,258.37,320.33804,282.6663,35.95671081542969,9.1809,5.734731889030488,0.6371924321144986,0.5265,0.0585,5.035971223021583,0,18.174688756004315,1.6686,54.85564304461942,0,0,0,0.00980296,0.0009,0,69.25791589059897,6.3585,79.66653111,1.823350651896873,0.1674,28.33333333333333,48.81098556518555,-35.224102,3.4876635,-10.324693,3.786017656326294,3.4392962,-48.080544,0,-15.921623,3.852293491363525,3.7811773,1.5420917,0.99568,0.3363747596740722,-91.730995,43.017776,11.2,9,-0.573576436,1016,0,77,13.5,0,18.9,17.7,17.7,17.7,0,0,10,2016,-0.866025404,-0.937752132,1.2246467991473532e-16
7221,-0.60956013,9.257108,0.02995559,0.6852464079856873,9.1809,6.950298990295069,4.744632879129497,0.6381,0.4356,39.94293865905849,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03734927948241,1.7478,5,0,-37.795002,9.292393,-15.111111,4.607138633728027,3.9187257,-55.414005,5.1767445,-26.963469,11.829243659973145,8.967474,1.7843472,0.999744,0.4832367300987243,-83.03002,29.13589,29.5,15.1,0.913545458,1011,0,80,22.7,0,27.9,29.3,26.5,29.3,0,0,10,2018,-0.866025404,0.8978045395707416,-0.965925826
4876,34.08231,40.890217,37.99305,2.265899658203125,9.1809,4.303499656896383,0.2744828938339378,0.3951,0.0252,4.069767441860465,0,0.8332516419958828,0.0765,35.294117647058826,0,0,0,0,0,0,74.86520929320655,6.8733,76.23642943305187,16.88069797078718,1.5498,69.09307875894989,18.366899490356445,-25.900942,3.887864,-12.102857,5.793369054794312,4.0760565,-38.611176,0,-18.206833,7.228320360183716,5.120107,1.5043417,0.52324,0.5106528401374817,-96.0897,29.6018,37.4,34.9,0.2923717047227367,1006,4.6,92,20.6,0,54.9,21.9,21.9,24.5,100,0,7,2017,-0.866025404,-0.394355855,-0.965925826
7271,-0.86716014,9.89259,1.568121,3.4058170914649963,9.1809,18.55700421527301,14.086854229977453,1.7037,1.2933,20.3989704,0,0.8332516419958828,0.0765,0,0.029408881,0.0027,0,0.2254680913635918,0.0207,0,0,0,0,39.80001960592099,3.654,0,0,-34.596565,4.469342,-11.22363,4.004555940628052,4.166325,-48.331116,0,-18.989197,6.559157848358154,6.8686433,1.6918944,2.212848,0.2018977552652359,-84.6777,29.8449,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-0.965925826
9602,-1.2550001,2.932872,-0.5476222,1.4000000059604645,9.1809,4.185864130967552,3.362415449465739,0.3843,0.3087,34.66042154566745,0,0,0,0,0,0,0,0,0,0,0,0,0,20.19409861778257,1.854,74.76808905380334,0,-39.79963,16.977968,-19.05169,12.694701194763184,7.331377,-56.457935,3.0341823,-25.081657,12.395111083984377,7.3663797,1.3165057,1.594104,0.1466320604085922,-81.857939,26.358424,22,16.6,0.9396926207859084,1018,0,68,17.2,0,20.9,25.2,23.4,25.2,0,0,10,2022,-0.866025404,0.9884683243281114,-0.5
4493,36.693653,62.22267,51.77207,6.679769515991211,9.1809,9.597098323693755,3.676110185275953,0.8811,0.3375,0,0,45.07401235173023,4.1382,0,2.156651308695226,0.198,0,5.009312812469366,0.4599,0,17.929614743652582,1.6461,0,14.47897264974022,1.3293,23.529411764705884,36.448020935058594,-22.962856,11.539685,-8.405109,3.2088743448257446,2.5728745,-28.921165,0,-13.573173,2.9928536415100098,2.6662114,1.6148716,1.106424,0.3678193688392639,-95.03129,30.50193,26.6,23.4,-0.121869343,1006,6.4,96,20.7,0,50.3,21.3,21.3,24.2,100,0,10,2017,-0.866025404,-0.20129852,-0.965925826
5363,-2.0694811,5.98,0.3981458,1.3947278559207916,9.1809,38.13351632192922,8.852073326144495,3.501,0.8127,80.73252514831054,25,0,0,0,0,0,0,0,0,0,0,0,0,1.1175374963238898,0.1026,0,33.379417419433594,-48.860508,8.907231,-8.976393,3.184800624847412,2.9137242,-51.059315,1.9463512,-19.669827,10.957600831985474,6.57582,2.1912842,0.295656,0.4468268752098083,-81.7853,24.549,112.7,103.6,0.7431448254773941,984,19.16,81,25.3,0,146.8,34.6,28.9,34.6,100,0,6,2017,-1,0.8978045395707416,0.7071067811865476
5310,-0.9,7.0285983,0.35823464,2.4213407039642334,9.1809,29.389275561219485,23.55651406724831,2.6982,2.1627,0,14.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.1666503283991765,0.0153,0,47.91856384277344,-23.433111,23.802298,-9.901929,3.931323766708374,3.4060838,-39.427486,14.033924,-18.704275,6.374657154083252,4.5358686,1.8889527,0.901192,0.3148027956485748,-80.08355,26.26116389,88.8,51.3,0.992546152,1004,3.68,75,24.1,0,75.9,30,27.2,30,100,0,3,2017,-1,0.8978045395707416,-0.707106781
6655,-0.075967975,10.466701,3.015158,6.8044304847717285,9.1809,12.616410155867072,28.457994314282917,1.1583,2.6127,10.526315789473683,14.705882352941176,5.754337810018625,0.5283,0,1.2057641407705129,0.1107,0,0.039211842,0.0036,0,0,0,0,30.320556808156063,2.7837,36.63366336633664,55.03114318847656,-22.357254,6.9997797,-10.446074,4.172501564025879,3.2996385,-47.977486,0,-17.199823,4.705079078674316,5.3893733,1.6465348,0.57912,0.3340530395507812,-77.860362,34.150201,58.6,56.9,-0.422618262,990,8.3,87,23,0,113.7,28,25.3,28,100,0,5,2018,-1,0.29936312297335804,-0.707106781
7670,-1.0655601,5.5593796,1.2125573,0.8654936999082565,9.1809,9.303009508871678,8.391334182923243,0.8541,0.7704,0,41.254125412541256,12.99872561513577,1.1934,59.74025974025974,0.029408881,0.0027,0,0.2744828938339378,0.0252,0,0.3234976963042839,0.0297,0,59.18047250269581,5.4333,79.15151515151516,0,-31.702787,24.260553,-10.276803,4.785362482070923,4.0967665,-47.79543,4.475641,-17.3616,5.829513788223267,6.503074,1.6893971,1.776984,0.092013642,-84.21569,30.15897,74.6,39.7,0.8660254037844387,1009,0.6,80,24,0,56.3,31.7,27.7,31.7,100,0,3,2018,-0.866025404,0.8978045395707416,0.8660254037844387
7830,10.901716,19.679407,15.2246275,4.935964584350586,9.1809,4.195667091461622,0.088226644,0.3852,0.0081,13.421052631578949,0,4.421135182825213,0.4059,0,0.3529065777864915,0.0324,0,0,0,0,30.29114792667385,2.781,34.375,58.53347711008725,5.3739,0,0,-24.951149,7.5341973,-9.355394,3.962635517120361,3.0553973,-38.406605,0,-15.596222,4.958172798156738,4.0487514,1.6670834,1.524,0.1896922439336776,-79.14731,34.08975,32,15.8,-0.224951054,1020,0,63,9.1,0,31,16.1,16.1,16.1,0,0,10,2020,0.8660254037844387,-0.394355855,-0.258819045
6140,46.825302,75.95065,58.72372,11.633298873901367,9.1809,33.82021370453877,36.731692971277326,3.105,3.3723,31.85026081620129,63.12849162011173,2.9310851877266937,0.2691,0,0.4117243407509068,0.0378,0,1.3528085481815508,0.1242,54.83870967741935,3.333006567983531,0.306,22.22222222222222,14.665228899127536,1.3464,9.090909090909092,0,-37.50934,22.99041,-9.87902,3.337643623352051,4.11359,-47.57564,2.2023373,-16.325686,3.521273612976074,4.146965,1.6525613,0.10668,0.221331701,-80.06412,34.38547,9.4,9.4,-0.342020143,1012,0,78,19.2,0,13.8,25.3,23.4,25.3,0,0,10,2018,-1,-0.651372483,0.8660254037844387
4264,48.625046,58.00169,54.28657,2.263813018798828,9.1809,2.1958631506715025,0.1176355259288305,0.2016,0.0108,0,0,0.1764532888932457,0.0162,0,0.1862562493873149,0.0171,0,0,0,0,87.69728457994314,8.0514,86.09123435,7.499264777962946,0.6885,0,18.33228874206543,-21.942053,1.244112,-10.714353,2.6553046703338623,2.3687677,-34.146515,0,-15.734094,2.926046133041382,2.9831839,1.4685062,0.88392,0.3617270290851593,-96.26756,29.67496,38.5,36.4,0.224951054,1006,4.8,91,20.5,0,54.9,24.6,22.1,24.6,100,0,7,2017,-0.866025404,-0.394355855,-0.965925826
14023,361.01782,395.02948,371.20215,6.839241027832031,9.1809,20.04705421037153,31.300852857562983,1.8405,2.8737,9.664804469273744,28.205128205128204,0.7254190765611215,0.0666,0,0,0,0,0.2254680913635918,0.0207,0,43.691794922066464,4.0113,82.80802292,1.4312322321341044,0.1314,5,0,-27.850687,16.436855,-10.483575,4.351907730102539,3.90872,-48.038734,10.377047,-18.165564,4.947654724121094,4.379447,1.7327642,0.387096,0.4408141672611236,-96.17123,42.79947,12.6,12.6,-0.848048096,1030,0,86,-2.3,0,19.1,-4.2,-4.2,-0.2,0,0,10,2019,1,-0.299363123,0.7071067811865476
2690,33.465336,51.620457,41.37219,11.091952323913574,9.1809,6.705224977943339,0.039211842,0.6156,0.0036,15.058479532163744,0,17.380648955984707,1.5957,57.142857142857146,1.9998039407901187,0.1836,0,4.479952945789629,0.4113,52.63157894736842,18.71385158317812,1.7181,0,48.63248701107735,4.4649,78.4738041,0,-19.703426,0,-10.432194,2.561652421951294,2.058184,-27.84838,0,-15.30972,2.3969030380249023,2.2592595,1.4675456,2.1336,0.3263728320598602,-79.42297,34.58306,15.5,13,0.7313537016191705,1026,0,95,11.4,0,15.9,10.7,10.7,12.1,0,0,10,2016,-0.866025404,0.6513724827222223,-0.866025404
3598,11.62,24.596096,18.676838,2.046422004699707,9.1809,14.077051269483384,10.146064111361632,1.2924,0.9315,41.44927536231884,24.03846153846154,6.666013135967062,0.612,0,0,0,0,0.1470444074110381,0.0135,0,37.08459954906382,3.4047,52.41935483870968,21.850798941280267,2.0061,0,0,-33.84502,13.501209,-11.498797,5.694817066192627,4.651796,-47.91158,3.3139176,-17.802505,6.484632015228272,5.095953,1.5482059,0.390144,0.4700925052165985,-95.5931,29.5306,33.8,24.7,-0.68199836,1007,0,83,19.6,0,43.3,24.8,22.6,24.8,0,0,10,2017,-0.866025404,-0.20129852,-0.965925826
7889,38.75504,56.139088,47.01334,9.070248604,9.1809,6.950298990295069,0.019605921,0.6381,0.0018,0,0,10.842074306440546,0.9954,0,2.735025977845309,0.2511,0,1.362611509,0.1251,0,31.830212724242724,2.9223,0,42.27036565042643,3.8808,72.75561097256858,0,-30.37712,0,-9.511534,2.732244968414306,2.398369,-39.105686,0,-14.999655,2.863622665405273,2.7479885,1.5769964,0.9144,0.3034349083900451,-79.50299,34.61144,11.5,11.5,-0.374606593,1012,1.58,94,22.9,0,24.9,26.5,24,26.5,100,0,3,2018,-1,-0.485301963,-0.965925826
6100,23.910751,51.86546,43.12255,6.727991104125977,9.1809,28.114890696990493,29.05597490442113,2.5812,2.6676,26.37481910274964,37.83783783783784,8.803058524,0.8082,0,3.401627291442016,0.3123,0,0.6764042740907754,0.0621,0,5.136751298892266,0.4716,48.52941176470589,21.82139005979806,2.0034,0,0,-26.260246,8.8374605,-10.431645,3.613933801651001,2.9831204,-37.72309,9.396547,-15.914824,3.782545566558838,3.2542245,1.5256293,0.54864,0.3212210237979889,-79.896,34.705,19.8,13.7,0.2588190451025207,1025,0,57,7,0,24.9,15.4,15.4,15.4,0,0,10,2018,-0.866025404,-0.485301963,-0.866025404
6476,-0.7620015,11.365648,2.3627846,5.282882809638977,9.1809,4.489755906283698,2.5095578864817174,0.4122,0.2304,0,0,20.105871973335947,1.8459,31.14754098360656,11.489069699049113,1.0548,0,2.0194098617782568,0.1854,0,4.842662484070189,0.4446,34.61538461538461,31.045975884717187,2.8503,0,41.22990417480469,-19.090551,0.6251467,-9.754076,3.064723491668701,2.2259333,-39.159958,0,-17.539597,8.614353895187378,5.2332034,1.7981813,0,0.3350095450878143,-77.46524,34.49441,73,72.1,0.8290375725550417,983,19.3,85,24.1,0,136.3,28.9,25.6,28.9,100,0,5,2018,-1,0.29936312297335804,-0.5
7299,-0.86716014,4.3597827,1.6949776,1.9409237951040268,9.1809,7.205175963140868,0.029408881,0.6615,0.0027,0,0,2.9408881482207625,0.27,25,0.5783746691500833,0.0531,0,0.00980296,0.0009,0,0.019605921,0.0018,0,84.83482011567493,7.7886,81.87981510015409,0,-24.635927,0,-9.854681,2.4711618423461914,2.229804,-46.48683,0,-16.387419,3.176136016845703,3.7045307,1.6629071,0.496824,0.2357112318277359,-84.8367,29.8165,69,29.2,0.8829475928589271,1007,1.9,86,23.9,0,60.7,29.9,26.4,29.9,100,0,10,2018,-0.866025404,0.8978045395707416,-0.965925826
3583,69.03934,98.714294,79.62133,6.266700744628906,9.1809,1.9703950593079111,0.1470444074110381,0.1809,0.0135,0,0,6.979707871777277,0.6408,10.344827586206897,6.126850308793256,0.5625,0,0,0,0,78.97264974022154,7.2504,58.77192982456141,1.362611509,0.1251,0,0,-29.28683833,8.509233233333335,-10.96501133,3.5886476039886475,3.2344289666666666,-41.08753467,0,-16.28994967,3.6189024448394775,3.5217918333333333,1.4860898,0,0.3957516849040985,-97.38682,29.4505,24.1,9.4,-0.309016994,1011,0,78,19.7,0,23,25.7,23.8,25.7,0,0,10,2017,-0.866025404,-0.20129852,-0.965925826
4382,-0.29151604,10.193353,2.9924486,7.821616172790527,9.1809,6.656210175472993,18.792275267130677,0.6111,1.7253,0,23.214285714285715,3.783942750710715,0.3474,0,0.039211842,0.0036,0,0.029408881,0.0027,0,4.244681893931968,0.3897,21.428571428571427,8.528575629840212,0.783,16.666666666666668,48.77446365356445,-28.333471,12.926663,-10.522349,4.3238561153411865,3.429026,-48.33246,0,-21.042976,11.444969415664673,7.1229997,1.9998363,0,0.4936738610267639,-94.82805337,29.74503647,38.2,27.1,-0.544639035,1005,1.2,93,21.5,0,59.7,25.1,22.8,25.1,100,0,10,2017,-0.866025404,-0.20129852,-0.965925826
5483,-1.255,3.8949862,0.64308774,2.065595030784607,9.1809,24.00745024997549,36.38858935,2.2041,3.3408,15.909090909090908,16.666666666666668,0.5195569061856681,0.0477,20,0.1274384864228997,0.0117,15.384615384615383,0,0,0,0,0,0,18.027644348593277,1.6551,68.11779769526248,28.19586944580078,-20.982368,11.302584,-9.547852,4.778092027,3.6467896,-42.342037,4.171629,-17.638733,6.172326564788818,5.162651,1.8474033,0.3048,0.3807635903358459,-81.782989,26.113204,88,42.5,0.7771459614569708,1002,2.2,76,23,0,67.1,28.9,26,28.9,100,0,10,2017,-1,0.8978045395707416,-0.258819045
7455,-0.6644601,9.78069,1.7520516,1.345133975148201,9.1809,3.342809528,0.2940888148220762,0.3069,0.027,6,0,9.871581217527693,0.9063,0,0.8332516419958828,0.0765,0,8.459954906381727,0.7767,72.87933094384707,0,0,0,69.89510832271347,6.417,87.81470292,0,-21.949852,0,-9.367454,3.257867813110352,2.5878808,-51.081646,0,-15.954764,4.183227539,4.0358005,1.7032125,2.6039064,0.1618256121873855,-83.67024,29.93017,38.5,15.1,0.9612616959383188,1010,0,88,23.1,0,31.3,28.1,25.3,28.1,0,0,7,2018,-0.866025404,0.8978045395707416,-0.866025404
4279,36.29743,42.38972,40.389168,0.9739961624145508,9.1809,2.803646701303794,0.1862562493873149,0.2574,0.0171,1.7167381974248928,0,1.2351730222527204,0.1134,0,0,0,0,0,0,0,89.32457602195863,8.2008,88.96276596,4.4505440643074206,0.4086,36.58536585365854,24.403779983520508,-26.149128,6.4328456,-13.440203,7.053369760513306,4.3067756,-43.04854,0,-21.302452,9.150714397,5.6545033,1.58498,0,0.3851645290851593,-96.141456,29.56367,38.5,36.4,0.224951054,1006,4.8,91,20.5,0,54.9,24.6,22.1,24.6,100,0,7,2017,-0.866025404,-0.394355855,-0.965925826
14021,361.01782,396.98523,371.15894,6.888084411621094,9.1809,19.29222625232821,29.859817664934813,1.7712,2.7414,9.855072463768115,26.82926829268293,0.7254190765611215,0.0666,0,0,0,0,0.2058621703754534,0.0189,0,45.93667287520831,4.2174,83.76288659793815,1.401823350651897,0.1287,9.090909090909092,0,-27.850687,16.436855,-10.43178,4.3685688972473145,4.0036254,-48.038734,10.377047,-18.038948,4.973664045333862,4.6877055,1.7292302,1.9812,0.4408141672611236,-96.17195,42.79969,12.6,12.6,-0.848048096,1030,0,86,-2.3,0,19.1,-4.2,-4.2,-0.2,0,0,10,2019,1,-0.299363123,0.7071067811865476
