ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2,pct_area_forest,area_km_forest,cai_forest,pct_area_shrubland,area_km_shrubland,cai_shrubland,pct_area_herbaceous,area_km_herbaceous,cai_herbaceous,pct_area_planted,area_km_planted,cai_planted,pct_area_wetlands,area_km_wetlands,cai_wetlands
6303,10/18/2018 8:15:00 PM,2018,9.1809,3.627095382805607,0.470542103715322,0.333,0.0432,11.162790697674419,39.53488372093023,68.39525536712087,6.2793,84.88739628605295,1.7351240074502499,0.1593,0.0,1.2547789432408587,0.1152,0.0,2.6958141358690324,0.2475,53.77358490566038,15.282815410253898,1.4031,53.531598513011154
6307,9/18/2018 1:45:00 PM,2018,9.1809,15.74355455347515,8.107048328595235,1.4454,0.7443,10.76923076923077,0.0,70.33624154494657,6.4575,65.80086580086581,0.06862072345848445,0.0063,0.0,0.35290657778649154,0.0324,0.0,3.3134006469953925,0.3042,0.0,0.0,0.0,0.0
6316,10/18/2018 8:15:00 PM,2018,9.1809,4.381923340848937,0.009802960494069209,0.4023,0.0009,0.0,0.0,66.22880109793158,6.0804,80.66893424036282,2.0782276247426723,0.1908,0.0,1.9900009802960492,0.1827,0.0,4.401529261837075,0.4041,0.0,12.851681207724733,1.1799,55.96330275229358
6332,10/18/2018 8:15:00 PM,2018,9.1809,12.410547985491618,4.558376629742182,1.1394,0.4185,22.790697674418606,0.0,13.430055876874816,1.233,0.0,2.862464464268209,0.2628,0.0,1.176355259288305,0.108,0.0,25.085775904323103,2.3031,73.27659574468085,38.37859033428096,3.5235,33.333333333333336
6334,10/18/2018 8:15:00 PM,2018,9.1809,18.33153612390942,13.988824625036761,1.683,1.2843,17.326448651749857,0.0,19.850995000490148,1.8225,64.90066225165563,1.9703950593079111,0.1809,0.0,1.921380256837565,0.1764,62.589928057553955,8.989314773061464,0.8253,29.72972972972973,32.565434761297915,2.9898,5.882352941176471
6345,9/14/2018 4:00:00 AM,2018,9.1809,2.5585726889520632,0.1176355259288305,0.2349,0.0108,0.0,0.0,4.842662484070189,0.4446,0.0,3.2643858445250467,0.2997,0.0,0.5195569061856681,0.0477,0.0,22.193902558572688,2.0376,51.16279069767442,63.68983432996765,5.8473,81.30339272638516
6357,10/18/2018 8:15:00 PM,2018,9.1809,15.36123909420645,9.322615429859818,1.4103,0.8559,21.451104100946374,0.0,28.281541025389668,2.5965,0.0,2.7938437408097245,0.2565,0.0,3.1663562395843545,0.2907,0.0,10.822468385452407,0.9936,0.0,16.067052249779433,1.4751,11.11111111111111
6359,10/18/2018 8:15:00 PM,2018,9.1809,3.4114302519360846,0.1274384864228997,0.3132,0.0117,10.784313725490197,12.5,22.527203215371042,2.0682,64.18786692759295,2.284089795118126,0.2097,0.0,2.3723164395647487,0.2178,0.0,6.773845701401823,0.6219,0.0,50.838153122242915,4.6674,82.5100806451613
6361,10/18/2018 8:15:00 PM,2018,9.1809,5.519066758160965,0.05881776296441525,0.5067,0.0054,9.578544061302683,0.0,31.06558180570532,2.8521,0.0,3.234976963042839,0.297,0.0,1.6567003234976962,0.1521,16.666666666666668,26.683658464856386,2.4498,77.77777777777777,29.330457798255072,2.6928,61.5625
6375,9/14/2018 10:23:00 AM,2018,9.1809,12.077247328693264,19.262817370845994,1.1088,1.7685,5.521472392638037,9.090909090909092,10.577394373100676,0.9711,0.0,1.0979315753357513,0.1008,0.0,0.08822664444662288,0.0081,0.0,0.8038427605136751,0.0738,0.0,25.791589059896086,2.3679,70.6928264868179
6377,9/14/2018 10:23:00 AM,2018,9.1809,12.067444368199196,19.32163513381041,1.1079,1.7739,5.882352941176471,14.285714285714286,11.02833055582786,1.0125,0.0,1.137143417312028,0.1044,0.0,0.039211841976276834,0.0036,0.0,0.8038427605136751,0.0738,0.0,25.428879521615528,2.3346,70.9251101321586
6382,9/18/2018 6:15:00 AM,2018,9.1809,9.087344378002157,3.1369473581021468,0.8343,0.288,0.0,0.0,11.087148318792275,1.0179,20.689655172413794,4.303499656896383,0.3951,0.0,2.244877953141849,0.2061,0.0,0.9508871679247133,0.0873,0.0,63.98392314478972,5.8743,91.63738580463809
6384,9/18/2018 6:15:00 AM,2018,9.1809,9.479462797764924,3.431036172924223,0.8703,0.315,0.0,0.0,10.302911479266738,0.9459,52.12765957446808,4.146652288991275,0.3807,10.0,3.4702480149004997,0.3186,45.588235294117645,1.264581903734928,0.1161,0.0,63.366336633663366,5.8176,88.49665246500304
6386,9/14/2018 10:22:00 AM,2018,9.1809,13.488873639839232,9.489265758258995,1.2384,0.8712,0.0,8.333333333333334,4.293696696402313,0.3942,25.0,5.656308205077933,0.5193,14.285714285714286,0.9116753259484365,0.0837,0.0,7.244387805117146,0.6651,0.0,18.900107832565435,1.7352,38.8235294117647
6389,9/14/2018 10:22:00 AM,2018,9.1809,13.469267718851095,9.518674639741203,1.2366,0.8739,0.0,0.0,4.411332222331144,0.405,0.0,5.724928928536418,0.5256,11.11111111111111,0.941084207430644,0.0864,15.384615384615385,7.048328595235762,0.6471,0.0,19.154984805411235,1.7586,0.0
6409,9/19/2018 8:30:00 AM,2018,9.1809,7.077737476717968,18.96872855602392,0.6498,1.7415,5.2631578947368425,56.98924731182796,18.782472306636606,1.7244,54.83870967741935,1.4410351926281737,0.1323,0.0,6.362121360650917,0.5841,0.0,9.087344378002157,0.8343,0.0,35.957259092245856,3.3012,74.78260869565217
6410,9/19/2018 8:30:00 AM,2018,9.1809,17.164983825115186,12.01842956572885,1.5759,1.1034,18.52760736196319,22.727272727272727,17.20419566709146,1.5795,33.333333333333336,3.950593079109891,0.3627,0.0,2.009606901284188,0.1845,0.0,7.538476619939222,0.6921,0.0,37.71198902068424,3.4623,27.272727272727273
6411,9/19/2018 8:30:00 AM,2018,9.1809,17.82178217821782,16.94931869424566,1.6362,1.5561,20.456540825285337,0.0,13.802568375649447,1.2672,0.0,3.431036172924223,0.315,0.0,1.833153612390942,0.1683,16.666666666666668,8.371728261935104,0.7686,0.0,35.68277619841192,3.276,16.666666666666668
