ID,Year,HWMdepth_m
7411,2018,1.0581751261596684
7412,2018,1.472131352241516
7413,2018,0.9938581922607428
7414,2018,1.0365301922607424
7415,2018,1.4062352656250003
7416,2018,1.4830828633270263
7417,2018,1.415379265625
7418,2018,1.4800348633270266
7419,2018,1.835856905910492
7420,2018,2.675258473617554
7421,2018,2.650874473617554
7422,2018,3.4702057457194333
7423,2018,1.3495730157165529
7424,2018,3.390957745719433
7425,2018,1.3709090157165527
7426,2018,1.0424069376220708
7427,2018,1.0576469376220703
7428,2018,1.3183825729599001
7431,2018,0.8034282088317872
7433,2018,0.7820922088317874
7435,2018,2.096231627983093
7437,2018,1.622760096168518
7438,2018,1.7538240961685183
7439,2018,1.615725913619995
7440,2018,0.5991035359649657
7441,2018,0.7281862295455932
7442,2018,0.5002289862976075
7443,2018,0.8481040818634034
7444,2018,0.7429668647079466
7446,2018,0.9985992300949098
7447,2018,1.0370969649734496
7448,2018,0.9775795437850956
7449,2018,0.2880596343841555
7451,2018,0.938069691421509
7453,2018,1.069956878501892
7454,2018,1.55405570072937
7455,2018,1.56319970072937
7457,2018,0.48119023634338376
7458,2018,0.9417729309539795
7460,2018,1.087762763496399
7461,2018,-0.0055387899627685755
7462,2018,0.0036052100372319096
7463,2018,0.6752481247787476
7464,2018,-0.014682789962768616
7465,2018,0.6935361247787477
7466,2018,1.2596520715637207
7467,2018,0.9809881192474363
7468,2018,1.2800961501464845
7469,2018,1.3014321501464847
7470,2018,0.8202486010437013
7471,2018,0.7044246010437014
7472,2018,0.7893432063446046
7473,2018,0.7923912063446048
7474,2018,0.9977989831085203
7475,2018,0.909406983108521
7476,2018,1.608471329879761
7477,2018,2.0374750415115357
7478,2018,1.9125070415115357
7479,2018,1.0135988744812017
7480,2018,0.9968401307220462
7481,2018,0.03800802655029312
7482,2018,-0.5166734184875486
7483,2018,0.4289929319915773
7484,2018,0.4289929319915773
7486,2018,2.0911924081535345
7487,2018,0.4850791256256106
7488,2018,0.06665663429260249
7511,2018,1.103484878501892
7513,2018,0.593291601287842
7514,2018,0.5902436012878418
7516,2018,
7517,2018,0.5574562164306642
7518,2018,0.5483122164306642
7521,2018,1.309954514732361
7522,2018,1.377010514732361
7525,2018,-0.05199765597534167
7526,2018,-0.07333365597534147
7527,2018,-0.43588094853210424
7528,2018,-0.42368894853210426
7529,2018,1.206117501022339
7532,2018,0.41885380734252964
7533,2018,2.210096097694397
7545,2018,0.6002617892761233
7546,2018,0.6094057892761229
7547,2018,0.09903749401855455
7548,2018,0.14475749401855476
7549,2018,1.0158451217575073
7550,2018,1.0646131217575072
7552,2018,0.3926384013977051
7553,2018,0.4901744013977054
7554,2018,0.5108714242172243
7555,2018,0.5169674242172242
7556,2018,-0.09551406651306138
7557,2018,-0.10465806651306142
7558,2018,0.23851232580566384
7559,2018,0.19279232580566452
7560,2018,1.5028498870773315
7561,2018,1.5455218870773315
7594,2018,1.468688466495514
7597,2018,0.6873524164276126
7599,2018,0.6277284355010986
7601,2018,0.6592560818634032
7603,2018,0.23867653465271
7605,2018,0.0847726872406005
7610,2018,0.32700597200012194
7611,2018,0.523958019683838
7612,2018,0.41005401491546634
7613,2018,0.4283121390838627
7614,2018,0.30351220584106464
7615,2018,1.517188157394409
7616,2018,1.1562399281539921
7617,2018,1.076991928153992
7618,2018,1.1897679281539917
7619,2018,0.9559726216354374
7620,2018,0.912984781829834
7621,2018,0.17012884223938007
7622,2018,0.13964884223938023
7623,2018,0.2585208422393803
7624,2018,1.5903401573944094
7625,2018,1.3731801144790654
7626,2018,1.1934788698196415
7627,2018,0.9618308698196412
7628,2018,0.9583808036193848
7629,2018,0.961428803619385
7630,2018,0.6033957722778318
7631,2018,0.606443772277832
7632,2018,0.2539893477478028
7633,2018,0.3884907368927002
7634,2018,0.305816958145142
7635,2018,0.5369300155487062
7636,2018,0.2716986816101077
7637,2018,
7638,2018,0.6900606637420652
7639,2018,1.611772601753235
7640,2018,0.5531085588378906
7641,2018,0.7446401486206056
7642,2018,0.7745193822937018
7650,2018,0.4843740988769536
7652,2018,0.6620729676895145
7654,2018,1.2130720914001465
7655,2018,0.024845319137573263
7656,2018,0.7501221256561279
7657,2018,0.8362180493621829
7658,2018,0.8388401200103761
7659,2018,0.44798414385223406
7662,2018,3.2852866126351357
7663,2018,0.5954960437164307
7664,2018,0.8117869004592899
7665,2018,1.7245473373870852
7666,2018,1.7611233373870854
7667,2018,1.1314536359710692
7668,2018,1.1466936359710695
7669,2018,1.5592001239204412
7670,2018,2.8861104885535243
7671,2018,1.4015954639816286
7672,2018,
7673,2018,1.3407031952209474
7674,2018,0.4130777022857668
7675,2018,1.7533520738525388
7676,2018,0.3399257022857669
7677,2018,1.2213575010223385
7691,2018,0.7508873059997558
7692,2018,0.6651209676895142
7699,2018,0.37495513675689685
7700,2018,0.16849057710266102
7711,2018,1.153502898254395
7728,2018,1.3391280298767092
7729,2018,0.4173006750488284
7732,2018,0.633344896163941
7733,2018,0.5693368961639407
7735,2018,1.7809929059104919
7737,2018,1.070798823097229
7824,2020,-0.03711481781005865
7825,2020,-0.47847187835693283
7826,2020,1.5651651132202158
7827,2020,-1.2745927893066398
7828,2020,-4.473040936889648
7829,2020,1.714107491760256
7830,2020,2.1713074917602544
7854,2018,0.23975070556642208
7872,2020,-0.2799997595214805
7886,2018,0.7033439294433563
7887,2018,0.6633468286132782
7889,2018,-3.3358366589355413
7890,2018,0.6298528161621064
8053,2020,2.0539794841766357
8054,2020,2.322576
8055,2020,2.456688
8056,2020,2.740152
8058,2020,0.706852862869263
8059,2020,0.9293568628692626
8060,2020,1.026909566699982
8061,2020,0.6153353319168091
8062,2020,0.6427673319168092
8063,2020,0.46236263323974613
8064,2020,0.46236263323974613
8065,2020,0.7876719093551641
8066,2020,0.7145199093551637
8067,2020,1.3066441485252382
8068,2020,1.358460148525238
8069,2020,3.0815481154327395
8070,2020,-0.7138509172058103
8073,2020,1.726159966621399
8074,2020,2.952880397491456
8075,2020,2.9987084997940063
8076,2020,3.048342615585327
8077,2020,2.979240084667206
8078,2020,4.976397459831238
8079,2020,3.3032059842300416
8084,2020,1.256592013113022
8085,2020,-0.608318385331726
8086,2020,1.3663912047683717
8107,2020,0.3556390051269531
8113,2020,3.343200023841858
9594,2022,1.1792398950958254
9602,2022,2.027366555366516
9766,2022,1.307431689163208
9767,2022,2.4457196939315797
14010,2019,2.037938419921886
14011,2019,1.9484233027343976
14021,2019,2.1071168007812844
14022,2019,0.5701562558593878
14023,2019,-1.4225462851562156
14059,2019,0.4329386874999841
14060,2019,0.4268426875000273
14061,2019,0.7325368125000296
14062,2019,0.755573826171883
14064,2019,0.5433634687500444
14119,2019,-0.043976191406216
14684,2019,-0.1557539819335858
14685,2019,-0.09479398193359145
14686,2019,-0.3451684843749945
14687,2019,-0.37564848437500586
14688,2019,-0.3315817807617094
14689,2019,-0.30110178076171223
14690,2019,0.27940389746095207
14691,2019,0.34645989746094585
14692,2019,0.014081811523439569
14693,2019,0.029321811523445263
14706,2019,0.5450159833984287
14707,2019,0.42907947656250656
14708,2019,-0.12900078417968075
14711,2019,0.3513617231445352
14714,2019,0.3690007695312545
14715,2019,0.18254884423828344
14720,2019,2.6683806035156294
14721,2019,2.6805726035156283
14855,2019,0.6837826513671814
14856,2019,-0.500840277343741
14925,2019,-0.5017285947265577
14926,2019,2.093174838867185
14928,2019,1.3812586113281213
14930,2019,1.0619743535156374
14931,2019,1.9312185034179663
14932,2019,0.6255832324218886
14943,2019,1.0016307324218872
14947,2019,0.7398417558593735
14948,2019,0.6910277939452953
15096,2019,1.1406316611328293
15101,2019,1.3485767001953377
15105,2019,1.1702231962890721
15108,2019,0.3048290898437642
15110,2019,1.346626216796892
15134,2019,1.331270275390608
15137,2019,0.5485476884765603
