Unnamed: 0,ID,longitude,latitude,maxwind_kph_day,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,dewpoint_c,uv,gust_kph,feelslike_c,windchill_c,heatindex_c,chance_of_rain,chance_of_snow,vis_km
814,7229,-84.6761,29.854,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
815,7230,-83.20546294,29.39871309,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
816,7231,-83.20546294,29.39871309,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
817,7232,-84.60986,29.87128,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
818,7233,-84.6729,29.852,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
819,7234,-84.6693,29.8525,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
820,7235,-84.6693,29.8525,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
821,7236,-84.60753,29.87283,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
822,7237,-84.6765,29.8569,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
823,7238,-84.6744,29.859,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
824,7239,-84.6744,29.859,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
825,7240,-84.6735,29.8664,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
826,7241,-84.6037,29.8759,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
827,7242,-84.6037,29.8759,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
828,7243,-84.6681,29.8712,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
829,7246,-84.6665,29.8757,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
830,7247,-83.48648,29.72152,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
831,7248,-83.48648,29.72152,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
832,7249,-84.6551,29.8878,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
833,7250,-84.6551,29.8878,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
834,7251,-84.6011,29.8778,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
835,7252,-84.6011,29.8778,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
836,7259,-84.20905,30.151825,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
837,7260,-84.20905,30.151825,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
838,7261,-84.383625,29.977355,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
839,7262,-84.383625,29.977355,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
840,7266,-83.59493,29.81891,38.5,15.1,0.9612616959383188,1010.0,0.0,88.0,23.1,0.0,31.3,28.1,25.3,28.1,0.0,0.0,7.0
841,7267,-84.6786,29.8479,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
842,7268,-84.6786,29.8479,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
843,7270,-84.6808,29.8608,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
844,7271,-84.6777,29.8449,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
845,7272,-84.6777,29.8449,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
846,7277,-84.8375939,29.7565285,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
847,7278,-84.67785,29.84767,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
848,7279,-84.8541,29.74882,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
849,7280,-84.86279,29.74551,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
850,7281,-84.86279,29.74551,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
851,7282,-84.6676,29.8492,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
852,7283,-84.6676,29.8492,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
853,7284,-84.87006,29.7421,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
854,7285,-84.7136,29.817,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
855,7286,-84.87006,29.7421,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
856,7287,-84.6844,29.8331,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
857,7288,-84.6844,29.8331,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
858,7289,-83.90017,30.066463,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
859,7290,-83.90017,30.066463,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
860,7291,-84.7003,29.827,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
861,7292,-84.87992,29.73705,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
862,7293,-84.87992,29.73705,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
863,7294,-84.7116,29.8197,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
864,7295,-83.979546,30.11648,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
865,7296,-83.979546,30.11648,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
866,7297,-84.8275,29.7595,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
867,7298,-84.8275,29.7595,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
868,7299,-84.8367,29.8165,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
869,7300,-84.88557,29.73205,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
870,7301,-84.8508,29.8204,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
871,7303,-84.88557,29.73205,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
872,7304,-84.9032,29.8238,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
873,7306,-84.392319,30.029279,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
874,7307,-83.58876,29.80401,38.5,15.1,0.9612616959383188,1010.0,0.0,88.0,23.1,0.0,31.3,28.1,25.3,28.1,0.0,0.0,7.0
875,7308,-83.58876,29.80401,38.5,15.1,0.9612616959383188,1010.0,0.0,88.0,23.1,0.0,31.3,28.1,25.3,28.1,0.0,0.0,7.0
876,7309,-84.7533,29.7902,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
877,7310,-84.390999,30.036417,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
878,7311,-84.89249,29.72827,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
879,7312,-84.89249,29.72827,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
880,7313,-84.3225943,30.0803754,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
881,7314,-84.3225943,30.0803754,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
882,7315,-84.89662,29.73003,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
883,7316,-84.3225943,30.0803754,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
884,7317,-84.3225943,30.0803754,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
885,7318,-84.38565,30.01561,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
886,7319,-84.6661,29.8517,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
887,7320,-84.89662,29.73003,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
888,7321,-84.6661,29.8517,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
889,7322,-84.3225943,30.0803754,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
890,7323,-84.88319,29.76622,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
891,7324,-84.6649,29.85,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
892,7325,-84.66415,29.84704,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
893,7326,-84.66415,29.84704,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
894,7327,-84.327134,30.078663,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
895,7328,-84.88319,29.76622,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
896,7329,-84.327405,30.078444,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
897,7330,-84.327729,30.078129,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
898,7331,-84.6635,29.8429,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
899,7332,-84.6635,29.8429,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
900,7333,-84.6575,29.8459,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
901,7334,-84.6575,29.8459,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
902,7335,-84.6546,29.847,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
903,7336,-84.386936,30.022556,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
904,7337,-84.6546,29.847,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
905,7338,-83.389081,29.670051,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
906,7340,-83.389081,29.670051,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
907,7341,-84.28958,30.05922,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
908,7342,-84.28958,30.05922,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
909,7346,-84.29444,30.06375,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
910,7347,-84.29444,30.06375,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
911,7348,-84.6509473,29.8471133,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
912,7349,-84.6365,29.8539,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
913,7350,-83.390162,29.596659,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
914,7351,-83.390162,29.596659,33.1,16.9,0.9205048534524404,1010.0,0.0,80.0,22.9,0.0,31.3,29.6,26.6,29.6,0.0,0.0,10.0
915,7352,-83.579528,29.773025,38.5,15.1,0.9612616959383188,1010.0,0.0,88.0,23.1,0.0,31.3,28.1,25.3,28.1,0.0,0.0,7.0
916,7353,-84.6264,29.8611,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
917,7354,-84.42999,29.99,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
918,7355,-83.579528,29.773025,38.5,15.1,0.9612616959383188,1010.0,0.0,88.0,23.1,0.0,31.3,28.1,25.3,28.1,0.0,0.0,7.0
919,7358,-84.3645779,30.070572,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
920,7359,-84.3645779,30.070572,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
921,7360,-84.661,29.8463,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
922,7361,-84.3645779,30.070572,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
923,7362,-84.3645779,30.070572,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
924,7363,-84.4266,29.98762,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
925,7364,-84.36765,30.01605,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
926,7365,-84.36768,30.01604,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
927,7366,-84.3683545,30.027088,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
928,7367,-84.27789,30.06211,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
929,7368,-84.27789,30.06211,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
930,7369,-84.30603,30.07142,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
931,7370,-84.30603,30.07142,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
932,7371,-84.29947,30.07622,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
933,7372,-84.29947,30.07622,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
934,7373,-84.471423,30.003924,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
935,7374,-84.47119,30.004343,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
936,7375,-84.482528,29.9993111,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
937,7376,-84.482635,29.999119,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
938,7377,-84.482629,29.999191,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
939,7378,-84.42366,29.903877,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
940,7379,-84.418312,29.90422,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
941,7380,-84.418273,29.904218,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
942,7386,-84.6502,29.8471,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
943,7388,-84.5952,29.8815,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
944,7390,-84.5952,29.8815,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
945,7394,-84.58806,29.88361,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
946,7398,-84.58028,29.88778,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
947,7402,-84.94315,29.62236,84.0,41.7,0.913545457642601,1006.0,2.2,85.0,24.0,0.0,61.2,30.4,26.7,30.4,100.0,0.0,7.0
948,7403,-84.94315,29.62236,84.0,41.7,0.913545457642601,1006.0,2.2,85.0,24.0,0.0,61.2,30.4,26.7,30.4,100.0,0.0,7.0
949,7404,-84.9347,29.63,84.0,41.7,0.913545457642601,1006.0,2.2,85.0,24.0,0.0,61.2,30.4,26.7,30.4,100.0,0.0,7.0
950,7405,-84.54528,29.905,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
951,7406,-84.54528,29.905,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
952,7407,-84.9347,29.63,84.0,41.7,0.913545457642601,1006.0,2.2,85.0,24.0,0.0,61.2,30.4,26.7,30.4,100.0,0.0,7.0
953,7410,-84.9208,29.64,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
954,7411,-84.41621,29.98357,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
955,7412,-84.9208,29.64,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
956,7413,-84.54056,29.90778,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
957,7414,-84.54056,29.90778,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
958,7415,-84.4125,29.98562,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
959,7416,-84.9119,29.6408,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
960,7417,-84.4125,29.98562,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
961,7418,-84.9119,29.6408,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
962,7419,-84.90615,29.64864,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
963,7420,-84.8956,29.6516,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
964,7421,-84.8956,29.6516,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
965,7422,-84.52028,29.91444,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
966,7423,-84.8811,29.661,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
967,7424,-84.52028,29.91444,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
968,7425,-84.8811,29.661,78.4,29.9,0.913545457642601,1006.0,1.8,86.0,24.0,0.0,58.2,30.0,26.5,30.0,100.0,0.0,10.0
969,7426,-84.51056,29.91639,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
970,7427,-84.51056,29.91639,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
971,7428,-84.40519,29.98513,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
972,7431,-84.51139,29.91639,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
973,7433,-84.51139,29.91639,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
974,7435,-84.48389,29.91667,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
975,7437,-84.47889,29.91944,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
976,7438,-84.47889,29.91944,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
977,7439,-84.408566,29.903362,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
978,7440,-84.409446,29.902863,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
979,7441,-84.3885,29.97977,51.2,19.3,0.9396926207859084,1008.0,0.6,90.0,23.6,0.0,45.4,28.3,25.3,28.3,100.0,0.0,7.0
980,7442,-84.39565,29.899799,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
981,7443,-84.44222,29.92944,69.0,29.2,0.8829475928589271,1007.0,1.9,86.0,23.9,0.0,60.7,29.9,26.4,29.9,100.0,0.0,10.0
982,7444,-84.395353,29.899634,74.6,39.7,0.8660254037844387,1009.0,0.6,80.0,24.0,0.0,56.3,31.7,27.7,31.7,100.0,0.0,3.0
